timestamp,plant_id,plant_type,cluster_id,CMF,power_curve_fraction,temperature,capacity_mw,lat_sin,lat_cos,lon_sin,lon_cos,tilt_angle_deg,hub_height_m,hour_sin,hour_cos,doy_sin,doy_cos,season,actual_generation_mw
2023-01-01 00:00:00+05:30,GAD_W1,wind,C2_Gadag,0.0,0.5769419999999998,22.0,100,0.2655561174868088,0.9640954042341101,0.9685831611286311,0.24868988716485496,0.0,100.0,0.0,1.0,0.017213356155834685,0.9998518392091162,0,48.142
2023-01-01 00:00:00+05:30,GAD_W2,wind,C2_Gadag,0.0,0.023848000000000005,18.68,80,0.26606088023510227,0.9639562272263832,0.968713242071821,0.24818270414092417,0.0,90.0,0.0,1.0,0.017213356155834685,0.9998518392091162,0,0.442
2023-01-01 00:00:00+05:30,MIX_S1,solar,C1_Pavagada,0.0,0.0,25.49,90,0.2500420415278821,0.9682349805024444,0.9750719598829122,0.22188887545367497,18.0,0.0,0.0,1.0,0.017213356155834685,0.9998518392091162,0,0.0
2023-01-01 00:00:00+05:30,MIX_W1,wind,C2_Gadag,0.0,0.017220000000000006,22.94,60,0.26521956853289474,0.9641880420681566,0.9684962929739851,0.24902797131175608,0.0,85.0,0.0,1.0,0.017213356155834685,0.9998518392091162,0,0.195
2023-01-01 00:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,0.0,22.99,150,0.25038000405444144,0.9681476403781077,0.9751493543055633,0.22154849761946724,15.0,0.0,0.0,1.0,0.017213356155834685,0.9998518392091162,0,0.0
2023-01-01 00:00:00+05:30,PVG_S2,solar,C1_Pavagada,0.0,0.0,21.6,120,0.25071793607295667,0.9680601822879179,0.9753423205085127,0.22069743502150108,12.0,0.0,0.0,1.0,0.017213356155834685,0.9998518392091162,0,0.0
2023-01-01 01:00:00+05:30,GAD_W1,wind,C2_Gadag,0.0,0.643226,24.71,100,0.2655561174868088,0.9640954042341101,0.9685831611286311,0.24868988716485496,0.0,100.0,0.25881904510252074,0.9659258262890683,0.017213356155834685,0.9998518392091162,0,58.615
2023-01-01 01:00:00+05:30,GAD_W2,wind,C2_Gadag,0.0,0.079008,22.68,80,0.26606088023510227,0.9639562272263832,0.968713242071821,0.24818270414092417,0.0,90.0,0.25881904510252074,0.9659258262890683,0.017213356155834685,0.9998518392091162,0,2.239
2023-01-01 01:00:00+05:30,MIX_S1,solar,C1_Pavagada,0.0,0.0,15.55,90,0.2500420415278821,0.9682349805024444,0.9750719598829122,0.22188887545367497,18.0,0.0,0.25881904510252074,0.9659258262890683,0.017213356155834685,0.9998518392091162,0,0.0
2023-01-01 01:00:00+05:30,MIX_W1,wind,C2_Gadag,0.0,0.11924099999999999,18.27,60,0.26521956853289474,0.9641880420681566,0.9684962929739851,0.24902797131175608,0.0,85.0,0.25881904510252074,0.9659258262890683,0.017213356155834685,0.9998518392091162,0,2.304
2023-01-01 01:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,0.0,21.72,150,0.25038000405444144,0.9681476403781077,0.9751493543055633,0.22154849761946724,15.0,0.0,0.25881904510252074,0.9659258262890683,0.017213356155834685,0.9998518392091162,0,0.0
2023-01-01 01:00:00+05:30,PVG_S2,solar,C1_Pavagada,0.0,0.0,24.6,120,0.25071793607295667,0.9680601822879179,0.9753423205085127,0.22069743502150108,12.0,0.0,0.25881904510252074,0.9659258262890683,0.017213356155834685,0.9998518392091162,0,0.0
2023-01-01 02:00:00+05:30,GAD_W1,wind,C2_Gadag,0.0,0.09642399999999998,21.41,100,0.2655561174868088,0.9640954042341101,0.9685831611286311,0.24868988716485496,0.0,100.0,0.49999999999999994,0.8660254037844387,0.017213356155834685,0.9998518392091162,0,1.922
2023-01-01 02:00:00+05:30,GAD_W2,wind,C2_Gadag,0.0,0.705422,22.76,80,0.26606088023510227,0.9639562272263832,0.968713242071821,0.24818270414092417,0.0,90.0,0.49999999999999994,0.8660254037844387,0.017213356155834685,0.9998518392091162,0,54.084
2023-01-01 02:00:00+05:30,MIX_S1,solar,C1_Pavagada,0.0,0.0,20.06,90,0.2500420415278821,0.9682349805024444,0.9750719598829122,0.22188887545367497,18.0,0.0,0.49999999999999994,0.8660254037844387,0.017213356155834685,0.9998518392091162,0,0.0
2023-01-01 02:00:00+05:30,MIX_W1,wind,C2_Gadag,0.0,0.10308800000000003,22.04,60,0.26521956853289474,0.9641880420681566,0.9684962929739851,0.24902797131175608,0.0,85.0,0.49999999999999994,0.8660254037844387,0.017213356155834685,0.9998518392091162,0,2.586
2023-01-01 02:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,0.0,23.3,150,0.25038000405444144,0.9681476403781077,0.9751493543055633,0.22154849761946724,15.0,0.0,0.49999999999999994,0.8660254037844387,0.017213356155834685,0.9998518392091162,0,0.0
2023-01-01 02:00:00+05:30,PVG_S2,solar,C1_Pavagada,0.0,0.0,23.74,120,0.25071793607295667,0.9680601822879179,0.9753423205085127,0.22069743502150108,12.0,0.0,0.49999999999999994,0.8660254037844387,0.017213356155834685,0.9998518392091162,0,0.0
2023-01-01 03:00:00+05:30,GAD_W1,wind,C2_Gadag,0.0,0.667608,21.36,100,0.2655561174868088,0.9640954042341101,0.9685831611286311,0.24868988716485496,0.0,100.0,0.7071067811865476,0.7071067811865476,0.017213356155834685,0.9998518392091162,0,60.41
2023-01-01 03:00:00+05:30,GAD_W2,wind,C2_Gadag,0.0,0.0,21.67,80,0.26606088023510227,0.9639562272263832,0.968713242071821,0.24818270414092417,0.0,90.0,0.7071067811865476,0.7071067811865476,0.017213356155834685,0.9998518392091162,0,0.0
2023-01-01 03:00:00+05:30,MIX_S1,solar,C1_Pavagada,0.0,0.0,26.37,90,0.2500420415278821,0.9682349805024444,0.9750719598829122,0.22188887545367497,18.0,0.0,0.7071067811865476,0.7071067811865476,0.017213356155834685,0.9998518392091162,0,0.0
2023-01-01 03:00:00+05:30,MIX_W1,wind,C2_Gadag,0.0,0.23331099999999994,21.43,60,0.26521956853289474,0.9641880420681566,0.9684962929739851,0.24902797131175608,0.0,85.0,0.7071067811865476,0.7071067811865476,0.017213356155834685,0.9998518392091162,0,6.956
2023-01-01 03:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,0.0,25.05,150,0.25038000405444144,0.9681476403781077,0.9751493543055633,0.22154849761946724,15.0,0.0,0.7071067811865476,0.7071067811865476,0.017213356155834685,0.9998518392091162,0,0.0
2023-01-01 03:00:00+05:30,PVG_S2,solar,C1_Pavagada,0.0,0.0,22.45,120,0.25071793607295667,0.9680601822879179,0.9753423205085127,0.22069743502150108,12.0,0.0,0.7071067811865476,0.7071067811865476,0.017213356155834685,0.9998518392091162,0,0.0
2023-01-01 04:00:00+05:30,GAD_W1,wind,C2_Gadag,0.0,0.32215599999999994,21.57,100,0.2655561174868088,0.9640954042341101,0.9685831611286311,0.24868988716485496,0.0,100.0,0.8660254037844386,0.5000000000000001,0.017213356155834685,0.9998518392091162,0,18.619
2023-01-01 04:00:00+05:30,GAD_W2,wind,C2_Gadag,0.0,0.621618,27.39,80,0.26606088023510227,0.9639562272263832,0.968713242071821,0.24818270414092417,0.0,90.0,0.8660254037844386,0.5000000000000001,0.017213356155834685,0.9998518392091162,0,43.326
2023-01-01 04:00:00+05:30,MIX_S1,solar,C1_Pavagada,0.0,0.0,23.67,90,0.2500420415278821,0.9682349805024444,0.9750719598829122,0.22188887545367497,18.0,0.0,0.8660254037844386,0.5000000000000001,0.017213356155834685,0.9998518392091162,0,0.0
